# Joint1, Joint2, Joint3, Joint4, Joint5, Joint6
-305.232728,-226.847210, -6.009203, -0.000001, 74.051803, 21.557716
-279.177705,-208.186187, -6.051574, -0.000001, 59.779284, 21.655252
-253.546581,-189.701397, -6.094691, -0.000001, 45.832848, 21.751831
-228.332458,-171.391174, -6.138759, -0.000001, 32.205045, 21.847546
-203.528553,-153.253871, -6.183981, -0.000001, 18.888595, 21.942488
-179.128190,-135.287853, -6.230557, -0.000001,  5.876384, 22.036738
-155.124806,-117.491505, -6.278680, -0.000001, -6.838539, 22.130372
-131.511941,-99.863223, -6.328541, -0.000001,-19.262965, 22.223460
-108.283242,-82.401420, -6.380324, -0.000001,-31.403531, 22.316062
-85.432458,-65.104523, -6.434208, -0.000001,-43.266723, 22.408231
-62.953442,-47.970977, -6.490365, -0.000001,-54.858879, 22.500013
-40.840145,-30.999237, -6.548960, -0.000001,-66.186189, 22.591444
-19.086616,-14.187776, -6.610151, -0.000001,-77.254706, 22.682552
  2.312996,  2.464920, -6.674088, -0.000001,-88.070342, 22.773356
 23.364452, 18.960350, -6.740913, -0.000001,-98.638874, 22.863868
 44.073413, 35.299999, -6.810759, -0.000001,-108.965948, 22.954091
 64.445454, 51.485339, -6.883752, -0.000001,-119.057081, 23.044018
 84.486055, 67.517826, -6.960005, -0.000001,-128.917662, 23.133636
104.200608, 83.398906, -7.039626, -0.000001,-138.552960, 23.222924
123.594419, 99.130006, -7.122709, -0.000001,-147.968121, 23.311852
142.672705,114.712544, -7.209343, -0.000001,-157.168176, 23.400386
161.440599,130.147922, -7.299602, -0.000001,-166.158037, 23.488483
179.903153,145.437531, -7.393554, -0.000001,-174.942508, 23.576094
198.065333,160.582747, -7.491253, -0.000001,-183.526282, 23.663165
215.932026,175.584933, -7.592745, -0.000001,-191.913943, 23.749638
233.508039,190.445441, -7.698064, -0.000001,-199.845799, 23.835450
250.798102,205.165609, -7.807236, -0.000001,-206.513123, 23.920532
267.806868,219.746760, -7.920274, -0.000001,-211.353385, 24.004815
284.538912,234.190210, -8.037181, -0.000001,-214.347734, 24.088226
300.998736,248.497258, -8.157950, -0.000001,-215.497699, 24.170689
317.190770,262.669191, -8.282565, -0.000001,-214.820039, 24.252130
333.119371,276.707287, -8.410997, -0.000001,-212.346347, 24.332472
348.788823,290.612809, -8.543211, -0.000001,-208.122566, 24.411637
364.203343,304.387009, -8.679158, -0.000001,-202.208408, 24.489550
379.367080,318.031128, -8.818783, -0.000001,-194.676660, 24.566136
394.284112,331.546393, -8.962019, -0.000001,-185.612395, 24.641322
408.958454,344.934022, -9.108791, -0.000001,-175.112093, 24.715037
423.394055,358.195220, -9.259017, -0.000001,-163.282680, 24.787215
437.594797,371.331181, -9.412603, -0.000001,-150.240495, 24.857790
451.564503,384.343087, -9.569449, -0.000001,-136.110195, 24.926701
464.809062,397.232111, -9.729449, -0.000001,-121.034558, 24.993894
476.237803,409.999413, -9.892485, -0.000001,-105.695733, 25.059315
485.241447,422.646142,-10.058436, -0.000001,-90.700331, 25.122918
491.801529,435.173437,-10.227173, -0.000001,-76.047446, 25.184661
495.916613,447.582426,-10.398561, -0.000001,-61.729333, 25.244507
497.597674,459.874227,-10.572458, -0.000001,-47.738345, 25.302427
496.867851,472.049945,-10.748719, -0.000001,-34.067007, 25.358394
493.762171,484.110677,-10.927192, -0.000001,-20.708016, 25.412389
488.327221,496.057509,-11.107721, -0.000001, -7.654237, 25.464399
480.620761,507.891517,-11.290147, -0.000001,  5.101303, 25.514415
470.711286,519.164975,-11.474308, -0.000001, 17.565420, 25.562436
458.677547,528.884883,-11.660036, -0.000001, 29.744770, 25.608465
444.608015,536.494672,-11.847163, -0.000001, 41.645860, 25.652511
428.600311,541.977311,-12.035519, -0.000001, 53.275047, 25.694588
410.760593,545.326616,-12.224932, -0.000001, 64.638543, 25.734715
391.202908,546.544824,-12.415227, -0.000001, 75.742419, 25.772916
370.048517,545.642511,-12.606232, -0.000001, 86.592606, 25.809219
347.425185,542.638496,-12.797772, -0.000001, 97.194900, 25.843658
323.466454,537.559704,-12.989672, -0.000001,107.554964, 25.876268
298.310889,530.441008,-13.181761, -0.000001,117.678333, 25.907089
272.586686,521.325030,-13.373866, -0.000001,127.570415, 25.936164
247.064583,510.261926,-13.565816, -0.000001,137.181009, 25.963538
221.955933,497.309133,-13.757444, -0.000001,145.999213, 25.989260
197.255770,482.531089,-13.948584, -0.000001,153.538524, 26.013378
172.957461,465.998938,-14.139073, -0.000001,159.751728, 26.035943
149.054471,447.790198,-14.328752, -0.000001,164.607188, 26.057007
125.540366,427.988413,-14.517463, -0.000001,168.084957, 26.076622
102.408821,407.468554,-14.705056, -0.000001,170.176737, 26.094841
 79.653610,387.101961,-14.891382, -0.000001,170.885781, 26.111715
 57.268612,366.927515,-15.076299, -0.000001,170.226697, 26.127295
 35.247803,346.943593,-15.259669, -0.000001,168.225162, 26.141631
 13.585258,327.148396,-15.441357, -0.000001,164.917553, 26.154773
 -7.724851,307.540142,-15.621238, -0.000001,160.350488, 26.166766
-28.688259,288.117066,-15.799190, -0.000001,154.580298, 26.177655
-49.310606,268.877419,-15.975096, -0.000001,147.672418, 26.187482
-69.597441,249.819469,-16.148847, -0.000001,139.700717, 26.196286
-89.554222,230.941499,-16.320340, -0.000001,130.746766, 26.204104
-109.186320,212.241810,-16.489478, -0.000001,120.899057, 26.210968
-128.499016,193.718719,-16.656172, -0.000001,110.252166, 26.216909
-147.497507,175.370557,-16.820337, -0.000001, 98.905893, 26.221952
-166.186906,157.195673,-16.981897, -0.000001, 86.964357, 26.226120
-184.572240,139.192430,-17.140784, -0.000001, 74.535078, 26.229431
-202.658457,121.359207,-17.296934, -0.000001, 61.728041, 26.231900
-220.450422,103.694399,-17.450291, -0.000001, 48.654752, 26.233540
-237.754766, 86.196415,-17.600807, -0.000001, 35.427294, 26.234356
-253.922470, 68.863679,-17.748441, -0.000001, 22.171371, 26.234353
-268.468458, 51.694631,-17.893158, -0.000001,  9.085709, 26.233530
-281.336844, 34.687726,-18.034931, -0.000001, -3.702519, 26.231883
-292.484177, 17.841432,-18.173737, -0.000001,-16.198593, 26.229406
-301.876301,  1.154231,-18.309564, -0.000001,-28.409171, 26.226087
-309.488388,-15.375378,-18.442404, -0.000001,-40.267520, 26.221914
-315.304936,-31.748883,-18.572256, -0.000001,-51.610395, 26.216869
-319.319733,-47.967759,-18.699125, -0.000001,-62.302817, 26.210934
-321.535767,-64.033466,-18.823022, -0.000001,-72.265176, 26.204085
-321.965090,-79.947451,-18.943966, -0.000001,-81.425484, 26.196300
-320.628638,-95.711146,-19.061981, -0.000001,-89.719418, 26.187557
-317.556013,-111.325972,-19.177100, -0.000001,-97.090732, 26.177842
-312.785211,-126.793332,-19.289363, -0.000001,-103.491602, 26.167148
-306.362333,-142.114622,-19.398818, -0.000001,-108.882902, 26.155476
-298.341238,-157.291219,-19.505522, -0.000001,-113.234396, 26.142834
-288.783176,-172.324490,-19.609536, -0.000001,-116.524864, 26.129237
-277.756382,-187.215789,-19.710931, -0.000001,-118.742144, 26.114705
-265.335638,-201.966457,-19.809782, -0.000001,-119.883099, 26.099268
-251.601813,-216.577821,-19.906172, -0.000001,-119.953517, 26.082958
-236.641377,-231.051197,-20.000190, -0.000001,-118.967931, 26.065816
-220.545887,-245.387889,-20.091929, -0.000001,-116.949374, 26.047885
-203.411461,-259.589187,-20.181488, -0.000001,-113.929062, 26.029214
-185.338233,-273.656370,-20.268971, -0.000001,-109.946026, 26.009857
-166.429794,-287.590705,-20.354486, -0.000001,-105.046669, 25.989870
-146.792624,-301.393445,-20.438147, -0.000001,-99.284283, 25.969314
-126.535516,-315.065835,-20.520068, -0.000001,-92.718503, 25.948250
-105.768997,-328.609104,-20.600369, -0.000001,-85.414732, 25.926743
-84.604744,-342.024472,-20.679172, -0.000001,-77.443510, 25.904859
-63.155006,-355.313147,-20.756603, -0.000001,-68.879863, 25.882664
-41.532029,-368.351437,-20.832787, -0.000001,-59.802617, 25.860225
-19.898101,-380.400685,-20.907853, -0.000001,-50.293692, 25.837609
  1.513641,-390.827324,-20.981930, -0.000001,-40.437387, 25.814881
 22.578092,-399.598966,-21.055149, -0.000001,-30.319644, 25.792107
 43.299847,-406.692613,-21.127641, -0.000001,-20.027319, 25.769347
 63.684473,-412.092021,-21.199535, -0.000001, -9.647450, 25.746664
 83.737455,-415.787706,-21.270964, -0.000001,  0.733461, 25.724114
103.462388,-417.776933,-21.342056, -0.000001, 11.030154, 25.701752
122.677168,-418.063675,-21.412939, -0.000001, 21.159297, 25.679629
141.154478,-416.658555,-21.483741, -0.000001, 31.040146, 25.657792
158.809230,-413.578756,-21.554587, -0.000001, 40.595172, 25.636285
175.562651,-408.847907,-21.625600, -0.000001, 49.750654, 25.615146
191.341547,-402.495943,-21.696899, -0.000001, 58.437232, 25.594409
206.078600,-394.558947,-21.768602, -0.000001, 66.590418, 25.574104
219.712626,-385.078962,-21.840824, -0.000001, 74.151055, 25.554256
232.188810,-374.103786,-21.913674, -0.000001, 81.065726, 25.534883
243.458901,-361.686742,-21.987260, -0.000001, 87.287117, 25.516000
253.481368,-347.886431,-22.061684, -0.000001, 92.774313, 25.497617
262.221526,-332.766467,-22.137044, -0.000001, 97.493046, 25.479737
269.651624,-316.395189,-22.213434, -0.000001,101.415883, 25.462362
275.750891,-298.845359,-22.290944, -0.000001,104.522349, 25.445485
280.505559,-280.193850,-22.369656, -0.000001,106.798998, 25.429096
283.908835,-261.065583,-22.449650, -0.000001,108.239421, 25.413182
285.960848,-242.081580,-22.531000, -0.000001,108.844197, 25.397723
286.668562,-223.276687,-22.613772, -0.000001,108.620791, 25.382697
286.045646,-204.649383,-22.698029, -0.000001,107.583385, 25.368077
284.112327,-186.197994,-22.783827, -0.000001,105.752671, 25.353833
280.895195,-167.920857,-22.871218, -0.000001,103.155583, 25.339933
276.426992,-149.816327,-22.960245, -0.000001, 99.824984, 25.326341
270.746362,-131.882773,-23.050948, -0.000001, 95.799311, 25.313019
263.897587,-114.118582,-23.143358, -0.000001, 91.122175, 25.299925
255.930281,-96.522153,-23.237503, -0.000001, 85.841931, 25.287020
246.899078,-79.091902,-23.333403, -0.000001, 80.011203, 25.274258
236.863287,-61.826261,-23.431072, -0.000001, 73.686397, 25.261596
225.886534,-44.723674,-23.530519, -0.000001, 66.927173, 25.248988
214.036380,-27.782601,-23.631746, -0.000001, 59.795914, 25.236391
201.383935,-11.001518,-23.734751, -0.000001, 52.357162, 25.223759
188.003448,  5.621088,-23.839523, -0.000001, 44.677065, 25.211047
173.971892, 22.086711,-23.946048, -0.000001, 36.822802, 25.198213
159.368540, 38.396835,-24.054306, -0.000001, 28.862015, 25.185214
144.274534, 54.552929,-24.164271, -0.000001, 20.862244, 25.172009
128.772452, 70.556447,-24.275912, -0.000001, 12.890375, 25.158559
112.945868, 86.408830,-24.389192, -0.000001,  5.012093, 25.144828
 96.878922,102.111505,-24.504071, -0.000001, -2.708640, 25.130780
 80.655882,117.665886,-24.620501, -0.000001,-10.210086, 25.116385
 64.360718,133.073373,-24.738434, -0.000001,-17.433212, 25.101612
 48.076683,148.335355,-24.857814, -0.000001,-24.322134, 25.086436
 31.885898,163.453204,-24.978582, -0.000001,-30.824532, 25.070834
 15.868955,178.428282,-25.100675, -0.000001,-36.892036, 25.054784
  0.104523,193.261938,-25.224027, -0.000001,-42.480560, 25.038271
-15.331017,207.955506,-25.348567, -0.000001,-47.550608, 25.021282
-30.363937,222.510311,-25.474224, -0.000001,-52.067531, 25.003806
-44.923492,236.927662,-25.600920, -0.000001,-56.001746, 24.985836
-58.942250,251.208857,-25.728576, -0.000001,-59.328904, 24.967370
-72.356378,265.355183,-25.857113, -0.000001,-62.030014, 24.948407
-85.105931,279.367913,-25.986447, -0.000001,-64.091525, 24.928950
-97.135094,293.248308,-26.116493, -0.000001,-65.505358, 24.909007
-108.392418,306.594873,-26.247165, -0.000001,-66.268892, 24.888586
-118.831023,318.846527,-26.378374, -0.000001,-66.384910, 24.867700
-128.408774,329.825450,-26.510033, -0.000001,-65.861493, 24.846364
-137.088432,339.497197,-26.642052, -0.000001,-64.711881, 24.824595
