# Joint1, Joint2, Joint3, Joint4, Joint5, Joint6
50000.000000,4881.558164,-934.022910,1423.949365,-942.600549, 19.273327
50000.000000,-6837.281655,-901.782086,1512.167427,-942.572301, 18.727509
50000.000000,-18446.593523,-867.270335,1590.458341,-942.544698, 18.100932
50000.000000,-29901.625001,-830.622180,1658.468482,-942.517726, 17.401640
50000.000000,-41158.544321,-791.976793,1715.908993,-942.491370, 16.638093
50000.000000,-50000.000000,-751.477521,1762.556783,-942.465616, 15.819090
50000.000000,-50000.000000,-709.271392,1798.255114,-942.440450, 14.953692
50000.000000,-50000.000000,-665.508630,1822.913796,-942.415860, 14.051140
50000.000000,-50000.000000,-620.342159,1836.508987,-942.391831, 13.120781
50000.000000,-50000.000000,-573.927112,1839.082599,-942.368352, 12.171982
50000.000000,-50000.000000,-526.420332,1830.741320,-942.345409, 11.214064
50000.000000,-50000.000000,-477.979882,1811.655270,-942.322990, 10.256220
50000.000000,-50000.000000,-428.764547,1782.056295,-942.301083,  9.307448
50000.000000,-50000.000000,-378.933361,1742.235901,-942.279676,  8.376480
50000.000000,-50000.000000,-328.645112,1692.542876,-942.258759,  7.471719
50000.000000,-50000.000000,-278.057880,1633.380593,-942.238320,  6.601179
50000.000000,-50000.000000,-227.328569,1565.204013,-942.218347,  5.772428
50000.000000,-50000.000000,-176.612445,1488.516423,-942.198831,  4.992537
50000.000000,-50000.000000,-126.062706,1403.865932,-942.179761,  4.268034
50000.000000,-50000.000000,-75.830034,1311.841711,-942.161127,  3.604865
50000.000000,-50000.000000,-26.062187,1213.070068,-942.142918,  3.008357
50000.000000,-50000.000000, 23.096405,1108.210322,-942.125125,  2.483190
50000.000000,-50000.000000, 71.505037,997.950535,-942.107739,  2.033373
50000.000000,-50000.000000,119.027088,883.003129,-942.090750,  1.662228
50000.000000,-50000.000000,165.530394,764.100388,-942.074149,  1.372378
50000.000000,-50000.000000,210.887567,641.989910,-942.057927,  1.165742
50000.000000,-50000.000000,254.976329,517.430011,-942.042076,  1.043532
47441.160600,-50000.000000,297.679795,391.185115,-942.026588,  1.006265
34169.110305,-50000.000000,338.886766,264.021171,-942.011453,  1.053769
20902.670703,-50000.000000,378.491978,136.701089,-941.996663,  1.185204
7704.431234,-50000.000000,416.396337,  9.980265,-941.982212,  1.399080
-5359.728824,-50000.000000,452.507141,-115.397811,-941.968091,  1.693287
-18225.423222,-50000.000000,486.738265,-238.705814,-941.954292,  2.065125
-30830.099438,-50000.000000,519.010336,-359.236727,-941.940809,  2.511335
-43113.331584,-50000.000000,549.250879,-476.307790,-941.927634,  3.028147
-50000.000000,-50000.000000,577.394439,-589.264279,-941.914760,  3.611310
-50000.000000,-50000.000000,603.382689,-697.483062,-941.902180,  4.256150
-50000.000000,-50000.000000,627.164504,-800.375953,-941.889887,  4.957604
-50000.000000,-50000.000000,648.696021,-897.392795,-941.877875,  5.710283
-50000.000000,-50000.000000,667.940668,-988.024305,-941.866138,  6.508510
-50000.000000,-50000.000000,684.869184,-1071.804622,-941.854669,  7.346382
-50000.000000,-50000.000000,699.459597,-1148.313602,-941.843462,  8.217817
-50000.000000,-50000.000000,711.697206,-1217.178791,-941.832511,  9.116613
-50000.000000,-50000.000000,721.574512,-1278.077101,-695.603788, 10.036492
-50000.000000,-50000.000000,729.091157,-1330.736176,-366.512728, 10.971160
-50000.000000,-50000.000000,734.253816,-1374.935446,-39.323182, 11.914355
-50000.000000,-50000.000000,737.076091,-1410.506863,283.462883, 12.859899
-50000.000000,-50000.000000,737.578377,-1437.335303,599.249032, 13.801741
-50000.000000,-50000.000000,735.787701,-1455.358675,905.532577, 14.734008
-50000.000000,-50000.000000,731.737556,-1464.567696,960.618293, 15.651047
-50000.000000,-50000.000000,725.467718,-1465.005357,960.185912, 16.547466
-50000.000000,-50000.000000,717.024033,-1456.766101,959.755980, 17.418168
-50000.000000,-50000.000000,706.458196,-1439.994690,959.335785, 18.258393
-50000.000000,-50000.000000,693.827528,-1414.884782,958.925189, 19.063740
-50000.000000,-50000.000000,679.194716,-1381.677262,958.523973, 19.830201
-50000.000000,-50000.000000,662.627557,-1340.658280,958.131924, 20.554183
-50000.000000,-50000.000000,644.198681,-1292.157058,957.748832, 21.232525
-50000.000000,-50000.000000,623.985276,-1236.543469,957.374493, 21.862518
-50000.000000,-50000.000000,602.068778,-1174.225401,957.008706, 22.441912
-50000.000000,-50000.000000,578.534587,-1105.645906,956.651276, 22.968928
-50000.000000,-50000.000000,553.471738,-1031.280207,956.302013, 23.442261
-50000.000000,-50000.000000,526.972601,-951.632524,955.960729, 23.861075
-50000.000000,-50000.000000,499.132539,-867.232754,955.627242, 24.225009
-50000.000000,-50000.000000,470.049600,-778.633076,955.301375, 24.534158
-50000.000000,-50000.000000,439.824166,-686.404409,954.982952, 24.789070
-50000.000000,-50000.000000,408.558635,-591.132847,954.671804, 24.990729
-50000.000000,-50000.000000,376.357070,-493.416013,954.367766, 25.140536
-50000.000000,-50000.000000,343.324876,-393.859385,954.070673, 25.240290
-50000.000000,-50000.000000,309.568455,-293.072645,953.780368, 25.292162
-50000.000000,-50000.000000,275.194877,-191.666001,953.496696, 25.298674
-50000.000000,-50000.000000,240.311538,-90.246590,953.219505, 25.262665
-50000.000000,-50000.000000,205.025845, 10.585100,952.948646, 25.187264
-50000.000000,-50000.000000,169.444884,110.238696,952.683976, 25.075859
-50000.000000,-50000.000000,133.675098,208.137335,952.425353, 24.932062
-50000.000000,-50000.000000, 97.821978,303.720921,952.172639, 24.759675
-50000.000000,-50000.000000, 61.989759,396.449256,951.925698, 24.562656
-50000.000000,-50000.000000, 26.281742,485.805025,951.684399, 24.344381
-50000.000000,-50000.000000, -9.200574,571.296594,951.448613, 24.108313
-50000.000000,-50000.000000,-44.357763,652.460647,951.218215, 23.857970
-50000.000000,-50000.000000,-79.092750,728.864603,950.993079, 23.596894
-50000.000000,-50000.000000,-113.311067,800.108853,950.773088, 23.328622
-50000.000000,-50000.000000,-146.921105,865.828741,950.558123, 23.056661
-50000.000000,-50000.000000,-179.834344,925.696356,950.348069, 22.784456
-50000.000000,-50000.000000,-211.965585,979.422049,950.142814, 22.515365
-50000.000000,-50000.000000,-243.233154,1026.755740,949.942248, 22.252635
-50000.000000,-50000.000000,-273.559106,1067.487943,949.746265, 21.999376
-50000.000000,-50000.000000,-302.869404,1101.450575,949.554760, 21.758542
-50000.000000,-50000.000000,-331.094093,1128.517484,949.367629, 21.532908
-50000.000000,-50000.000000,-358.167451,1148.604727,949.184774, 21.325054
-50000.000000,-50000.000000,-384.028133,1161.670613,949.006097, 21.137344
-50000.000000,-50000.000000,-408.619290,1167.715467,948.831502, 20.971919
-50000.000000,-50000.000000,-431.888691,1166.781181,948.660896, 20.830677
-50000.000000,-50000.000000,-453.788801,1158.950486,948.494188, 20.715269
-50000.000000,-50000.000000,-474.276878,1144.346030,948.331288, 20.627088
-50000.000000,-50000.000000,-493.315025,1123.129194,948.172111, 20.567265
-50000.000000,-50000.000000,-510.870242,1095.498721,948.016569, 20.536665
-50000.000000,-50000.000000,-526.914461,1061.689121,947.864582, 20.535885
-50000.000000,-50000.000000,-541.424561,1021.968880,947.716067, 20.565259
-50000.000000,-50000.000000,-554.382371,976.638512,947.570945, 20.624856
-50000.000000,-50000.000000,-565.774661,926.028406,947.429139, 20.714491
-50000.000000,-50000.000000,-575.593109,870.496557,947.290572, 20.833725
-50000.000000,-50000.000000,-583.834270,810.426131,947.155172, 20.981883
-50000.000000,-44294.453591,-590.499510,746.222919,947.022865, 21.158056
-50000.000000,-36064.585223,-595.594938,678.312690,946.893580, 21.361121
-50000.000000,-27751.056893,-599.131333,607.138448,946.767250, 21.589749
-50000.000000,-19386.526791,-601.124038,533.157611,946.643805, 21.842426
-50000.000000,-11004.138853,-601.592859,456.839160,946.523181, 22.117464
-50000.000000,-2636.875457,-600.561941,378.660716,946.405313, 22.413021
-50000.000000,5682.573033,-598.059641,299.105632,946.290138, 22.727119
-50000.000000,13921.934459,-594.118376,218.660065,946.177594, 23.057665
-50000.000000,22049.478479,-588.774487,137.810057,905.263132, 23.402467
-48863.650779,30034.137080,-582.068061, 57.038674,714.727938, 23.759256
-40879.985987,37845.621827,-574.042767,-23.176825,521.396471, 24.125706
-32789.996910,45454.537084,-564.745679,-102.367760,326.615060, 24.499452
-24633.148808,50000.000000,-554.227082,-180.076694,132.009178, 24.878115
-16451.527972,50000.000000,-542.540277,-255.860022,-60.817973, 25.259314
-8286.825168,50000.000000,-529.741386,-329.290452,-250.301037, 25.640692
-180.108376,50000.000000,-515.889141,-399.959341,-434.924883, 26.019932
7828.377164,50000.000000,-501.044672,-467.478913,-613.236380, 26.394773
15699.401742,50000.000000,-485.271287,-531.484325,-783.855480, 26.763030
23394.936647,50000.000000,-468.634258,-591.635577,-945.485542, 27.122609
30878.330929,50000.000000,-451.200599,-647.619238,-956.344782, 27.471518
38114.479036,50000.000000,-433.038830,-699.150015,-956.004185, 27.807890
45069.978438,50000.000000,-414.218758,-745.972136,-955.669725, 28.129983
50000.000000,50000.000000,-394.811251,-787.860525,-955.342887, 28.436204
50000.000000,50000.000000,-374.888006,-824.621803,-955.023516, 28.725106
50000.000000,50000.000000,-354.521316,-856.095078,-954.711441, 28.995408
50000.000000,50000.000000,-333.783861,-882.152546,-954.406497, 29.245994
50000.000000,50000.000000,-312.748461,-902.699870,-954.108520, 29.475919
50000.000000,50000.000000,-291.487876,-917.676376,-953.817350, 29.684416
50000.000000,50000.000000,-270.074571,-927.055033,-953.532833, 29.870898
50000.000000,50000.000000,-248.580509,-930.842256,-953.254816, 30.034953
50000.000000,50000.000000,-227.076938,-929.077478,-952.983151, 30.176352
50000.000000,50000.000000,-205.634192,-921.832563,-952.717693, 30.295039
50000.000000,50000.000000,-184.321474,-909.211019,-952.458299, 30.391133
50000.000000,50000.000000,-163.206685,-891.347042,-952.204832, 30.464919
50000.000000,50000.000000,-142.356218,-868.404367,-951.957156, 30.516846
50000.000000,50000.000000,-121.834785,-840.574987,-951.715138, 30.547517
50000.000000,50000.000000,-101.705246,-808.077692,-951.478650, 30.557679
50000.000000,50000.000000,-82.028435,-771.156494,-951.247565, 30.548220
50000.000000,50000.000000,-62.863020,-730.078882,-951.021759, 30.520152
50000.000000,50000.000000,-44.265334,-685.133994,-950.801113, 30.474603
50000.000000,50000.000000,-26.289250,-636.630662,-950.585507, 30.412806
50000.000000,50000.000000, -8.986044,-584.895364,-950.374828, 30.336085
50000.000000,50000.000000,  7.595714,-530.270103,-950.168961, 30.245842
50000.000000,50000.000000, 23.410294,-473.110200,-949.967798, 30.143547
50000.000000,50000.000000, 38.414878,-413.782051,-949.771231, 30.030722
50000.000000,50000.000000, 52.569676,-352.660834,-949.579155, 29.908927
50000.000000,50000.000000, 65.837986,-290.128189,-949.391468, 29.779747
50000.000000,50000.000000, 78.186279,-226.569894,-949.208068, 29.644782
50000.000000,50000.000000, 89.584249,-162.373526,-949.028859, 29.505629
50000.000000,50000.000000,100.004869,-97.926152,-948.853744, 29.363871
50000.000000,50000.000000,109.424424,-33.612045,-948.682629, 29.221065
50000.000000,50000.000000,117.822542, 30.189565,-948.515425, 29.078732
50000.000000,50000.000000,125.182211, 93.106672,-948.352040, 28.938339
50000.000000,50000.000000,131.489784,154.776625,-907.828599, 28.801297
50000.000000,50000.000000,136.734979,214.848166,-782.744688, 28.668943
50000.000000,50000.000000,140.910869,272.983385,-653.086956, 28.542537
50000.000000,50000.000000,144.013851,328.859572,-519.832490, 28.423248
50000.000000,50000.000000,146.043616,382.170958,-384.129963, 28.312153
50000.000000,50000.000000,147.003116,432.630344,-247.133084, 28.210226
50000.000000,50000.000000,146.898496,479.970579,-109.989554, 28.118331
50000.000000,50000.000000,145.739052,523.945944, 26.168320, 28.037222
50000.000000,50000.000000,143.537146,564.333348,160.232746, 27.967538
50000.000000,50000.000000,140.308141,600.933411,291.129224, 27.909797
50000.000000,50000.000000,136.070307,633.571376,417.824927, 27.864401
50000.000000,50000.000000,130.844734,662.097875,539.336616, 27.831629
50000.000000,50000.000000,124.655231,686.389525,654.738033, 27.811640
50000.000000,50000.000000,117.528217,706.349381,763.166710, 27.804476
50000.000000,50000.000000,109.492607,721.907210,863.830163, 27.810062
50000.000000,50000.000000,100.579699,733.019616,954.438956, 27.828211
47619.693322,50000.000000, 90.823041,739.669994,954.151952, 27.858627
42368.304165,50000.000000, 80.258305,741.868340,953.859926, 27.900908
36977.022312,50000.000000, 68.923155,739.650889,953.574437, 27.954556
31473.773802,50000.000000, 56.857102,733.079618,953.295470, 28.018980
25887.822943,50000.000000, 44.101366,722.241587,953.022876, 28.093505
20248.483455,50000.000000, 30.698732,707.248152,952.756510, 28.177375
14584.960871,50000.000000, 16.693394,688.234036,952.496230, 28.269768
8926.206112,50000.000000,  2.130812,665.356270,952.241896, 28.369796
3300.772351,50000.000000,-12.942447,638.793020,951.993373, 28.476521
-2263.324235,50000.000000,-28.478858,608.742297,951.750528, 28.588959
-7738.739318,50000.000000,-44.430091,575.420565,951.513231, 28.706091
-13098.929994,47416.090295,-60.747175,539.061257,951.281356, 28.826871
-18318.278697,41359.327185,-77.380645,499.913205,951.054778, 28.950237
-23372.210885,35185.656042,-94.280696,458.238993,950.833377, 29.075116
-28237.305832,28919.407223,-111.397345,414.313256,950.617035, 29.200438
-32891.400220,22585.811218,-128.680570,368.420920,950.405635, 29.325141
-37313.684055,16210.187670,-146.080472,320.855399,950.199065, 29.448180
-41484.788382,9817.842224,-163.547418,271.916766,949.997214, 29.568535
-45386.864767,3433.967389,-181.032180,221.909902,949.799975, 29.685223
-49003.655880,-2916.455483,-198.486082,171.142638,949.607242, 29.797296
-50000.000000,-9208.752613,-215.861146,119.923904,940.639842, 29.903857
-50000.000000,-15418.652414,-233.110208, 68.561880,861.343480, 30.004060
-50000.000000,-21522.377831,-250.187065, 17.362192,776.335686, 30.097121
-50000.000000,-27496.736091,-267.046590,-33.373885,686.273893, 30.182317
-50000.000000,-33319.205513,-283.644858,-83.351146,591.973490, 30.258994
-50000.000000,-38968.019105,-299.939255,-132.282146,494.274198, 30.326573
-50000.000000,-44422.244602,-315.888598,-179.888813,394.031621, 30.384547
-50000.000000,-49661.860616,-331.453226,-225.903990,292.109946, 30.432487
-50000.000000,-50000.000000,-346.595110,-270.072896,189.374696, 30.470045
-50000.000000,-50000.000000,-361.277939,-312.154499, 86.685569, 30.496954
-50000.000000,-50000.000000,-375.467200,-351.922787,-15.110566, 30.513025
-50000.000000,-50000.000000,-389.130272,-389.167944,-115.186469, 30.518152
-50000.000000,-50000.000000,-402.236484,-423.697409,-212.741065, 30.512308
-50000.000000,-50000.000000,-414.757186,-455.336827,-307.005677, 30.495545
-50000.000000,-50000.000000,-426.665810,-483.930879,-397.249891, 30.467988
-50000.000000,-50000.000000,-437.937913,-509.343994,-482.787030, 30.429840
-50000.000000,-50000.000000,-448.551232,-531.460928,-562.979180, 30.381369
-50000.000000,-50000.000000,-458.485714,-550.187222,-637.241754, 30.322913
-50000.000000,-50000.000000,-467.723545,-565.449535,-705.047531, 30.254870
-50000.000000,-50000.000000,-476.249181,-577.195843,-765.930181, 30.177698
-50000.000000,-50000.000000,-484.049359,-585.395507,-819.487228, 30.091904
-50000.000000,-50000.000000,-491.113098,-590.039225,-865.382443, 29.998045
-50000.000000,-50000.000000,-497.431716,-591.138844,-903.347665, 29.896719
-50000.000000,-50000.000000,-502.998816,-588.727063,-933.184018, 29.788560
-49052.604474,-50000.000000,-507.810275,-582.857001,-952.519656, 29.674232
-45919.488470,-50000.000000,-511.864220,-573.601664,-952.267324, 29.554424
-42590.298674,-50000.000000,-515.161019,-561.053286,-952.018250, 29.429842
-39083.588790,-50000.000000,-517.703232,-545.322575,-951.774837, 29.301204
-35419.394157,-50000.000000,-519.495581,-526.537857,-951.536985, 29.169236
-31618.294924,-50000.000000,-520.544908,-504.844109,-940.093756, 29.034660
-27701.298522,-50000.000000,-520.860123,-480.401929,-913.757063, 28.898196
-23689.727839,-50000.000000,-520.452148,-453.386405,-880.147044, 28.760551
-19605.109353,-50000.000000,-519.333863,-423.985922,-839.631135, 28.622414
-15469.061579,-50000.000000,-517.520029,-392.400900,-792.642852, 28.484455
-11303.184586,-50000.000000,-515.027228,-358.842471,-739.662963, 28.347314
-7128.937057,-50000.000000,-511.875556,-323.531115,-681.214494, 28.211939
-2967.543285,-50000.000000,-508.086817,-286.695248,-617.858001, 28.079241
1160.111157,-50000.000000,-503.684426,-248.569784,-550.186409, 27.950086
5233.580686,-50000.000000,-498.693334,-209.394672,-478.819650, 27.825295
9232.957433,-50000.000000,-493.139916,-169.413421,-404.399161, 27.705631
13138.965011,-50000.000000,-487.051883,-128.871613,-327.582279, 27.591799
16933.047889,-50000.000000,-480.458174,-88.015441,-249.036598, 27.484441
20597.455892,-50000.000000,-473.388862,-47.090229,-169.434306, 27.384129
24115.323633,-50000.000000,-465.875036, -6.338995,-89.446579, 27.291368
27470.744423,-50000.000000,-457.948707, 33.998959, -9.738062, 27.206588
30648.838296,-50000.000000,-449.642688, 73.689424, 69.038523, 27.130142
33635.814091,-50000.000000,-440.990493,112.504616,146.247581, 27.062311
36419.025100,-50000.000000,-432.026222,150.224452,221.275645, 27.003297
38987.018362,-50000.000000,-422.784453,186.637767,293.536107, 26.953226
41329.577117,-50000.000000,-413.300136,221.543467,362.473676, 26.912147
43437.756543,-50000.000000,-403.608467,254.751605,427.568499, 26.880036
45303.912651,-50000.000000,-393.744800,286.084385,488.339933, 26.856797
46921.724109,-50000.000000,-383.744525,315.377079,544.349951, 26.842260
48286.207207,-50000.000000,-373.642967,342.478861,595.206126, 26.836193
49393.723751,-50000.000000,-363.475271,367.253533,640.564217, 26.838295
50000.000000,-49364.427734,-353.276318,389.580187,680.130305, 26.848208
50000.000000,-44864.309418,-343.080602,409.353744,713.662491, 26.865518
50000.000000,-40218.608066,-332.922149,426.485395,740.972138, 26.889758
50000.000000,-35445.772469,-322.834403,440.902957,761.924655, 26.920417
50000.000000,-30565.405054,-312.850155,452.551109,776.439828, 26.956941
50000.000000,-25597.395136,-303.001438,461.391537,784.491688, 26.998740
49991.395230,-20561.835428,-293.319440,467.402969,786.107948, 27.045197
49095.312843,-15478.941759,-283.834430,470.581116,781.368992, 27.095666
47967.562410,-10368.972909,-274.575675,470.938508,770.406452, 27.149486
46616.560485,-5252.150916,-265.571366,468.504233,753.401382, 27.205981
45052.013156,-148.582036,-256.848548,463.323587,730.582045, 27.264467
43284.583521,4921.821341,-248.433048,455.457612,702.221354, 27.324261
41325.823315,9939.417347,-240.349424,444.982579,668.633968, 27.384682
39188.102959,14884.909763,-232.620905,431.989357,630.173099, 27.445060
36884.538495,19739.421276,-225.269331,416.582717,587.227038, 27.504737
34428.915590,24484.564495,-218.315114,398.880555,540.215444, 27.563076
31835.611203,29102.510650,-211.777192,379.013054,489.585431, 27.619466
29119.513193,33576.055519,-205.672999,357.121772,435.807485, 27.673322
26295.938513,37888.682518,-200.018418,333.358683,379.371239, 27.724093
23380.550122,42024.622579,-194.827772,307.885158,320.781168, 27.771264
20389.273338,45968.910760,-190.113782,280.870908,260.552203, 27.814359
17338.211939,49707.439196,-185.887567,252.492888,199.205339, 27.852948
14243.564334,50000.000000,-182.158627,222.934170,137.263253, 27.886641
11121.540466,50000.000000,-178.934829,192.382784, 75.245960, 27.915101
7988.279694,50000.000000,-176.222414,161.030560, 13.666573, 27.938036
4859.770019,50000.000000,-174.025996,129.071948,-46.972836, 27.955205
1751.769202,50000.000000,-172.348567, 96.702833,-106.185212, 27.966419
-1320.271975,50000.000000,-171.191517, 64.119366,-163.502322, 27.971542
-4341.283890,50000.000000,-170.554648, 31.516794,-218.478338, 27.970485
-7296.649378,50000.000000,-170.436190, -0.911680,-270.693194, 27.963213
-10172.271860,50000.000000,-170.832831,-32.976023,-319.755675, 27.949742
-12954.639897,50000.000000,-171.739757,-64.490458,-365.306229, 27.930134
-15630.887973,50000.000000,-173.150670,-95.274519,-407.019470, 27.904500
-18188.853293,50000.000000,-175.057836,-125.154059,-444.606370, 27.872997
-20617.128174,50000.000000,-177.452129,-153.962216,-477.816115, 27.835823
-22905.108042,50000.000000,-180.323071,-181.540310,-506.437623, 27.793218
-25043.034671,50000.000000,-183.658885,-207.738701,-530.300704, 27.745458
-27022.034690,50000.000000,-187.446550,-232.417571,-549.276880, 27.692857
-28834.152985,50000.000000,-191.671850,-255.447643,-563.279834, 27.635755
-30472.381144,50000.000000,-196.319438,-276.710830,-572.265516, 27.574524
-31930.680644,50000.000000,-201.372898,-296.100811,-576.231891, 27.509559
-33204.000926,50000.000000,-206.814799,-313.523530,-575.218353, 27.441274
-34288.292191,50000.000000,-212.626779,-328.897616,-569.304794, 27.370102
-35180.512957,50000.000000,-218.789590,-342.154724,-558.610363, 27.296486
-35878.632437,50000.000000,-225.283191,-353.239796,-543.291918, 27.220881
