# Joint1, Joint2, Joint3, Joint4, Joint5, Joint6
 98.517010, 61.745979, -0.837853,  0.264507,-51.085218,  3.590198
 98.341631, 61.912804, -0.851747,  0.265601,-51.017171,  3.616680
 98.148015, 62.061534, -0.866116,  0.265110,-50.962065,  3.643186
 97.936461, 62.192342, -0.880964,  0.263055,-50.920109,  3.669713
 97.707358, 62.305395, -0.896289,  0.259466,-50.891394,  3.696257
 97.461520, 62.400862, -0.912092,  0.254380,-50.875848,  3.722815
 97.200324, 62.478908, -0.928370,  0.247845,-50.873238,  3.749382
 96.925421, 62.539699, -0.945121,  0.239915,-50.883268,  3.775956
 96.638511, 62.583397, -0.962341,  0.230653,-50.905649,  3.802532
 96.341331, 62.610164, -0.980026,  0.220128,-50.940063,  3.829106
 96.035648, 62.620159, -0.998170,  0.208416,-50.986076,  3.855676
 95.723252, 62.613541, -1.016767,  0.195600,-51.043105,  3.882236
 95.405939, 62.590467, -1.035808,  0.181768,-51.110459,  3.908785
 95.085512, 62.551092, -1.055285,  0.167013,-51.187372,  3.935318
 94.763761, 62.495570, -1.075190,  0.151433,-51.273010,  3.961831
 94.442464, 62.424053, -1.095511,  0.135128,-51.366478,  3.988323
 94.123372, 62.336694, -1.116239,  0.118204,-51.466829,  4.014789
 93.808201, 62.233641, -1.137361,  0.100768,-51.573074,  4.041226
 93.498628, 62.115042, -1.158866,  0.082928,-51.684188,  4.067633
 93.196276, 61.981045, -1.180740,  0.064794,-51.799120,  4.094007
 92.902714, 61.831794, -1.202970,  0.046478,-51.916803,  4.120344
 92.619444, 61.667434, -1.225542,  0.028088,-52.036162,  4.146644
 92.347898, 61.488108, -1.248441,  0.009737,-52.156125,  4.172904
 92.089429, 61.293956, -1.271653, -0.008470,-52.275627,  4.199123
 91.845308, 61.085119, -1.295162, -0.026425,-52.393625,  4.225299
 91.616714, 60.861736, -1.318953, -0.044025,-52.509100,  4.251432
 91.404735, 60.623944, -1.343008, -0.061169,-52.621072,  4.277521
 91.210360, 60.371878, -1.367313, -0.077762,-52.728600,  4.303564
 91.034476, 60.105675, -1.391851, -0.093711,-52.830795,  4.329563
 90.877865, 59.825467, -1.416605, -0.108929,-52.926824,  4.355516
 90.741201, 59.531386, -1.441559, -0.123334,-53.015917,  4.381424
 90.625049, 59.223564, -1.466695, -0.136849,-53.097371,  4.407288
 90.529862, 58.902130, -1.491997, -0.149405,-53.170556,  4.433108
 90.455982, 58.567213, -1.517450, -0.160937,-53.234919,  4.458885
 90.403639, 58.218940, -1.543035, -0.171389,-53.289988,  4.484620
 90.372924, 57.857490, -1.568737, -0.180711,-53.335374,  4.510315
 90.363731, 57.483461, -1.594539, -0.188861,-53.370772,  4.535971
 90.375777, 57.098149, -1.620427, -0.195802,-53.395965,  4.561590
 90.408716, 56.703192, -1.646383, -0.201507,-53.410821,  4.587174
 90.462208, 56.300256, -1.672394, -0.205956,-53.415297,  4.612724
 90.535919, 55.891027, -1.698443, -0.209137,-53.409435,  4.638242
 90.629519, 55.477203, -1.724518, -0.211045,-53.393361,  4.663731
 90.742589, 55.060491, -1.750602, -0.211682,-53.367282,  4.689193
 90.874505, 54.642594, -1.776685, -0.211060,-53.331486,  4.714630
 91.024487, 54.225211, -1.802751, -0.209194,-53.286336,  4.740044
 91.191673, 53.810025, -1.828789, -0.206111,-53.232266,  4.765438
