# Joint1, Joint2, Joint3, Joint4, Joint5, Joint6
  3.566686,  8.905850, -0.198206, -0.327490, -2.179416,  0.096958
  4.129535,  9.322653, -0.189251, -0.347158, -2.369366,  0.098012
  4.664908,  9.719096, -0.180044, -0.364553, -2.542299,  0.099007
  5.171474, 10.095372, -0.170619, -0.379597, -2.698603,  0.099938
  5.649170, 10.451672, -0.161011, -0.392228, -2.838657,  0.100802
  6.098463, 10.788186, -0.151252, -0.402398, -2.962830,  0.101595
  6.519816, 11.105102, -0.141378, -0.410073, -3.071484,  0.102315
  6.913684, 11.402606, -0.131423, -0.415236, -3.164971,  0.102960
  7.280513, 11.680883, -0.121419, -0.417883, -3.243638,  0.103527
  7.620745, 11.940116, -0.111400, -0.418028, -3.307821,  0.104017
  7.934813, 12.180484, -0.101399, -0.415697, -3.357849,  0.104429
  8.223143, 12.402169, -0.091450, -0.410931, -3.394045,  0.104764
  8.486154, 12.605347, -0.081583, -0.403785, -3.416723,  0.105022
  8.724258, 12.790195, -0.071831, -0.394327, -3.426191,  0.105205
  8.937861, 12.956885, -0.062222, -0.382641, -3.422749,  0.105315
  9.127362, 13.105592, -0.052788, -0.368818, -3.406691,  0.105355
  9.293153, 13.236486, -0.043558, -0.352965, -3.378303,  0.105327
  9.435621, 13.349736, -0.034557, -0.335198, -3.337865,  0.105236
  9.555145, 13.445511, -0.025815, -0.315644, -3.285653,  0.105084
  9.652098, 13.523976, -0.017355, -0.294437, -3.221932,  0.104877
  9.726849, 13.585295, -0.009202, -0.271722, -3.146965,  0.104618
  9.779758, 13.629633, -0.001380, -0.247650, -3.061007,  0.104313
  9.811181, 13.657150,  0.006090, -0.222378, -2.964308,  0.103966
  9.821468, 13.668006,  0.013187, -0.196070, -2.857112,  0.103584
  9.810963, 13.662360,  0.019893, -0.168892, -2.739657,  0.103170
  9.780004, 13.640368,  0.026189, -0.141014, -2.612177,  0.102730
  9.728925, 13.602187,  0.032059, -0.112611, -2.474898,  0.102271
  9.658051, 13.547969,  0.037490, -0.083855, -2.328043,  0.101797
